Point;Latitude;Longitude;Contexte;Période;ATX35;ATXND;ATNND;
6911;44.9901;0.2575;RCP4.5;H2;4.56;39;-14;
6912;44.992;0.3588;RCP4.5;H2;4.19;39;-14;
6913;44.9937;0.4602;RCP4.5;H2;3.79;40;-14;
6914;44.9954;0.5616;RCP4.5;H2;3.55;40;-14;
6915;44.997;0.663;RCP4.5;H2;3.71;41;-14;
6916;44.9985;0.7644;RCP4.5;H2;3.75;40;-15;
6917;44.9999;0.8658;RCP4.5;H2;3.99;40;-15;
6918;45.0012;0.9672;RCP4.5;H2;4.17;40;-15;
6919;45.0024;1.0686;RCP4.5;H2;5.31;41;-15;
6920;45.0035;1.1701;RCP4.5;H2;5.73;41;-15;
6921;45.0045;1.2715;RCP4.5;H2;5.25;41;-15;
6922;45.0055;1.3729;RCP4.5;H2;5.45;41;-15;
6923;45.0063;1.4743;RCP4.5;H2;6.63;41;-16;
6924;45.007;1.5758;RCP4.5;H2;6.87;41;-15;
6925;45.0077;1.6772;RCP4.5;H2;7.77;41;-15;
6926;45.0082;1.7786;RCP4.5;H2;5.35;41;-16;
6927;45.0087;1.8801;RCP4.5;H2;5.02;42;-16;
6928;45.0091;1.9815;RCP4.5;H2;3.17;42;-16;
6929;45.0094;2.083;RCP4.5;H2;2.58;43;-16;
6930;45.0095;2.1844;RCP4.5;H2;2.23;44;-15;
6931;45.0096;2.2858;RCP4.5;H2;2.4;44;-15;
6932;45.0096;2.3873;RCP4.5;H2;1.17;48;-15;
6933;45.0095;2.4887;RCP4.5;H2;1.19;54;-15;
6934;45.0094;2.5902;RCP4.5;H2;0.43;55;-14;
6935;45.0091;2.6916;RCP4.5;H2;0.03;54;-14;
6936;45.0087;2.793;RCP4.5;H2;0;54;-15;
6937;45.0082;2.8945;RCP4.5;H2;0.05;52;-14;
6938;45.0077;2.9959;RCP4.5;H2;1.83;51;-14;
6939;45.007;3.0974;RCP4.5;H2;1.85;52;-14;
6940;45.0063;3.1988;RCP4.5;H2;1.73;51;-15;
6941;45.0055;3.3002;RCP4.5;H2;0;50;-16;
6942;45.0045;3.4016;RCP4.5;H2;0.18;49;-16;
6943;45.0035;3.5031;RCP4.5;H2;0.77;51;-16;
6944;45.0024;3.6045;RCP4.5;H2;1.05;49;-16;
6945;45.0012;3.7059;RCP4.5;H2;0.13;49;-15;
6946;44.9999;3.8073;RCP4.5;H2;0.52;50;-16;
6947;44.9985;3.9087;RCP4.5;H2;1.44;50;-16;
6948;44.997;4.0101;RCP4.5;H2;1.05;50;-16;
6949;44.9954;4.1115;RCP4.5;H2;0.06;51;-16;
6950;44.9938;4.2129;RCP4.5;H2;0.01;54;-17;
6951;44.992;4.3143;RCP4.5;H2;0.32;54;-14;
6952;44.9901;4.4156;RCP4.5;H2;0.33;51;-14;
6953;44.9882;4.517;RCP4.5;H2;1.96;53;-18;
6954;44.9862;4.6184;RCP4.5;H2;2.88;52;-17;
6955;44.984;4.7197;RCP4.5;H2;3.12;49;-16;
6956;44.9818;4.8211;RCP4.5;H2;4.87;48;-14;
6957;44.9795;4.9224;RCP4.5;H2;5.65;46;-12;
6958;44.9771;5.0237;RCP4.5;H2;5.21;46;-13;
6959;44.9746;5.1251;RCP4.5;H2;3.5;47;-14;
6960;44.972;5.2264;RCP4.5;H2;2.79;49;-15;
6961;44.9693;5.3277;RCP4.5;H2;0.4;50;-15;
6962;44.9665;5.429;RCP4.5;H2;0.33;53;-14;
6963;44.9636;5.5302;RCP4.5;H2;0;55;-14;
6964;44.9606;5.6315;RCP4.5;H2;3.04;56;-14;
6965;44.9576;5.7328;RCP4.5;H2;1.08;54;-14;
6966;44.9544;5.834;RCP4.5;H2;0.01;61;-13;
6967;44.9512;5.9352;RCP4.5;H2;0;59;-14;
6968;44.9478;6.0365;RCP4.5;H2;0;62;-14;
6969;44.9444;6.1377;RCP4.5;H2;0;55;-13;
6970;44.9409;6.2389;RCP4.5;H2;0;58;-14;
6971;44.9373;6.3401;RCP4.5;H2;0;59;-17;
6972;44.9336;6.4412;RCP4.5;H2;0;55;-16;
6973;44.9298;6.5424;RCP4.5;H2;0;53;-15;
6974;44.9259;6.6435;RCP4.5;H2;0;60;-16;
7040;45.0263;-1.1654;RCP4.5;H2;1.5;28;-13;
7041;45.0294;-1.064;RCP4.5;H2;1.55;29;-13;
7042;45.0325;-0.9626;RCP4.5;H2;3.75;30;-13;
7043;45.0355;-0.8612;RCP4.5;H2;3.47;32;-12;
7044;45.0384;-0.7598;RCP4.5;H2;3.04;31;-12;
7045;45.0411;-0.6584;RCP4.5;H2;1.5;33;-12;
7046;45.0438;-0.557;RCP4.5;H2;1.5;34;-12;
7047;45.0464;-0.4555;RCP4.5;H2;1.6;36;-14;
7048;45.0489;-0.3541;RCP4.5;H2;4.43;37;-14;
7049;45.0514;-0.2526;RCP4.5;H2;4.44;37;-14;
7050;45.0537;-0.1512;RCP4.5;H2;4.8;37;-14;
7051;45.0559;-0.0497;RCP4.5;H2;4.85;38;-14;
7052;45.0581;0.0518;RCP4.5;H2;4.58;37;-14;
7053;45.0601;0.1533;RCP4.5;H2;4.6;39;-14;
7054;45.0621;0.2548;RCP4.5;H2;4.38;39;-14;
7055;45.0639;0.3563;RCP4.5;H2;4.34;39;-14;
7056;45.0657;0.4578;RCP4.5;H2;4.28;40;-15;
7057;45.0674;0.5593;RCP4.5;H2;3.76;40;-15;
7058;45.0689;0.6608;RCP4.5;H2;3.62;40;-15;
7059;45.0704;0.7624;RCP4.5;H2;4.04;41;-14;
7060;45.0718;0.8639;RCP4.5;H2;4.05;41;-14;
7061;45.0731;0.9655;RCP4.5;H2;3.97;40;-15;
7062;45.0743;1.067;RCP4.5;H2;4.03;41;-15;
7063;45.0755;1.1685;RCP4.5;H2;5.39;40;-15;
7064;45.0765;1.2701;RCP4.5;H2;4.62;41;-16;
7065;45.0774;1.3717;RCP4.5;H2;5.17;40;-15;
7066;45.0782;1.4732;RCP4.5;H2;6.7;42;-15;
7067;45.079;1.5748;RCP4.5;H2;4.84;41;-16;
7068;45.0796;1.6763;RCP4.5;H2;4.46;41;-16;
7069;45.0802;1.7779;RCP4.5;H2;3.5;41;-15;
7070;45.0807;1.8795;RCP4.5;H2;3.95;41;-16;
7071;45.081;1.981;RCP4.5;H2;4.38;41;-15;
7072;45.0813;2.0826;RCP4.5;H2;3.15;43;-16;
7073;45.0815;2.1842;RCP4.5;H2;2.4;43;-15;
7074;45.0816;2.2858;RCP4.5;H2;2.37;44;-16;
7075;45.0816;2.3873;RCP4.5;H2;1.11;47;-15;
7076;45.0815;2.4889;RCP4.5;H2;0.96;54;-15;
7077;45.0813;2.5905;RCP4.5;H2;0.03;54;-14;
7078;45.081;2.6921;RCP4.5;H2;0;55;-14;
7079;45.0807;2.7936;RCP4.5;H2;0;53;-16;
7080;45.0802;2.8952;RCP4.5;H2;0.05;53;-14;
7081;45.0796;2.9968;RCP4.5;H2;0.47;50;-14;
7082;45.079;3.0983;RCP4.5;H2;0.53;49;-14;
7083;45.0783;3.1999;RCP4.5;H2;0.25;49;-15;
7084;45.0774;3.3015;RCP4.5;H2;0.55;49;-15;
7085;45.0765;3.403;RCP4.5;H2;1.15;49;-16;
7086;45.0755;3.5046;RCP4.5;H2;3.79;48;-16;
7087;45.0744;3.6061;RCP4.5;H2;0.71;48;-16;
7088;45.0731;3.7077;RCP4.5;H2;0.3;48;-15;
7089;45.0718;3.8092;RCP4.5;H2;1.58;49;-15;
7090;45.0704;3.9107;RCP4.5;H2;2.29;50;-16;
7091;45.069;4.0123;RCP4.5;H2;1.28;50;-16;
7092;45.0674;4.1138;RCP4.5;H2;0.06;51;-16;
7093;45.0657;4.2153;RCP4.5;H2;0.14;51;-15;
7094;45.0639;4.3168;RCP4.5;H2;0.35;52;-15;
7095;45.0621;4.4183;RCP4.5;H2;0.28;51;-14;
7096;45.0601;4.5198;RCP4.5;H2;1.17;53;-18;
7097;45.0581;4.6213;RCP4.5;H2;2.96;51;-17;
7098;45.0559;4.7228;RCP4.5;H2;4.94;49;-14;
7099;45.0537;4.8243;RCP4.5;H2;6.4;49;-14;
7100;45.0514;4.9257;RCP4.5;H2;5.77;45;-11;
7101;45.049;5.0272;RCP4.5;H2;5.37;45;-12;
7102;45.0465;5.1287;RCP4.5;H2;5.15;45;-12;
7103;45.0439;5.2301;RCP4.5;H2;5.12;45;-14;
7104;45.0412;5.3315;RCP4.5;H2;5.77;48;-13;
7105;45.0384;5.4329;RCP4.5;H2;1;53;-14;
7106;45.0355;5.5344;RCP4.5;H2;0;55;-14;
7107;45.0325;5.6358;RCP4.5;H2;0.8;54;-13;
7108;45.0295;5.7371;RCP4.5;H2;0.9;52;-12;
7109;45.0263;5.8385;RCP4.5;H2;0.05;61;-12;
7110;45.0231;5.9399;RCP4.5;H2;0;58;-14;
7111;45.0197;6.0412;RCP4.5;H2;0;59;-14;
7112;45.0163;6.1426;RCP4.5;H2;0;59;-11;
7113;45.0128;6.2439;RCP4.5;H2;0;51;-13;
7114;45.0091;6.3452;RCP4.5;H2;0;51;-14;
7115;45.0054;6.4465;RCP4.5;H2;0;50;-16;
7116;45.0016;6.5478;RCP4.5;H2;0;49;-16;
7117;44.9977;6.6491;RCP4.5;H2;0;52;-15;
7183;45.0982;-1.1699;RCP4.5;H2;1.51;28;-13;
7184;45.1013;-1.0684;RCP4.5;H2;1.48;28;-13;
7185;45.1044;-0.9669;RCP4.5;H2;1.51;31;-13;
7186;45.1074;-0.8654;RCP4.5;H2;3.31;32;-13;
7187;45.1103;-0.7638;RCP4.5;H2;3.06;31;-12;
7188;45.113;-0.6623;RCP4.5;H2;1.52;33;-12;
7189;45.1157;-0.5607;RCP4.5;H2;4.2;36;-13;
7190;45.1184;-0.4592;RCP4.5;H2;4.3;36;-13;
7191;45.1209;-0.3576;RCP4.5;H2;4.25;37;-14;
7192;45.1233;-0.256;RCP4.5;H2;4.33;37;-13;
7193;45.1256;-0.1544;RCP4.5;H2;3.05;36;-13;
7194;45.1279;-0.0528;RCP4.5;H2;3.15;36;-13;
7195;45.13;0.0488;RCP4.5;H2;4.54;38;-14;
7196;45.132;0.1505;RCP4.5;H2;4.27;39;-14;
7197;45.134;0.2521;RCP4.5;H2;4.73;39;-14;
7198;45.1359;0.3537;RCP4.5;H2;4.54;39;-14;
7199;45.1376;0.4554;RCP4.5;H2;3.99;39;-15;
7200;45.1393;0.557;RCP4.5;H2;4.27;40;-14;
7201;45.1409;0.6587;RCP4.5;H2;3.7;40;-15;
7202;45.1424;0.7603;RCP4.5;H2;4.3;40;-14;
7203;45.1438;0.862;RCP4.5;H2;4.4;40;-15;
7204;45.1451;0.9637;RCP4.5;H2;4.1;40;-15;
7205;45.1463;1.0654;RCP4.5;H2;4.51;40;-15;
7206;45.1474;1.167;RCP4.5;H2;4.57;40;-15;
7207;45.1484;1.2687;RCP4.5;H2;4.08;40;-15;
7208;45.1494;1.3704;RCP4.5;H2;5.65;40;-17;
7209;45.1502;1.4721;RCP4.5;H2;5.37;40;-16;
7210;45.1509;1.5738;RCP4.5;H2;4.98;40;-16;
7211;45.1516;1.6755;RCP4.5;H2;4.65;41;-15;
7212;45.1522;1.7772;RCP4.5;H2;2.38;41;-15;
7213;45.1526;1.8789;RCP4.5;H2;3.69;41;-15;
7214;45.153;1.9806;RCP4.5;H2;3.33;42;-15;
7215;45.1533;2.0823;RCP4.5;H2;2.32;42;-16;
7216;45.1535;2.184;RCP4.5;H2;1.97;44;-16;
7217;45.1536;2.2857;RCP4.5;H2;1.57;47;-15;
7218;45.1536;2.3874;RCP4.5;H2;0.95;47;-15;
7219;45.1535;2.4891;RCP4.5;H2;1.03;54;-14;
7220;45.1533;2.5908;RCP4.5;H2;0;53;-14;
7221;45.153;2.6925;RCP4.5;H2;0;56;-15;
7222;45.1526;2.7942;RCP4.5;H2;0;53;-16;
7223;45.1522;2.8959;RCP4.5;H2;0.05;52;-15;
7224;45.1516;2.9976;RCP4.5;H2;0.47;50;-14;
7225;45.151;3.0993;RCP4.5;H2;0.35;48;-14;
7226;45.1502;3.201;RCP4.5;H2;0.75;49;-15;
7227;45.1494;3.3027;RCP4.5;H2;0.72;48;-15;
7228;45.1484;3.4044;RCP4.5;H2;3.6;48;-15;
7229;45.1474;3.5061;RCP4.5;H2;4.44;47;-15;
7230;45.1463;3.6078;RCP4.5;H2;0.7;48;-16;
7231;45.1451;3.7094;RCP4.5;H2;0.39;48;-15;
7232;45.1438;3.8111;RCP4.5;H2;0.69;49;-15;
7233;45.1424;3.9128;RCP4.5;H2;2.88;49;-15;
7234;45.1409;4.0144;RCP4.5;H2;0.85;49;-14;
7235;45.1393;4.1161;RCP4.5;H2;0.77;49;-15;
7236;45.1376;4.2177;RCP4.5;H2;0.97;50;-15;
7237;45.1359;4.3194;RCP4.5;H2;0.61;50;-16;
7238;45.134;4.421;RCP4.5;H2;0.25;52;-16;
7239;45.1321;4.5226;RCP4.5;H2;0.39;50;-14;
7240;45.13;4.6243;RCP4.5;H2;1.95;51;-17;
7241;45.1279;4.7259;RCP4.5;H2;4.13;49;-15;
7242;45.1256;4.8275;RCP4.5;H2;5.37;48;-13;
7243;45.1233;4.9291;RCP4.5;H2;5.45;46;-12;
7244;45.1209;5.0307;RCP4.5;H2;5.23;47;-13;
7245;45.1184;5.1323;RCP4.5;H2;4.85;47;-14;
7246;45.1158;5.2338;RCP4.5;H2;3.37;45;-14;
7247;45.1131;5.3354;RCP4.5;H2;3.17;48;-14;
7248;45.1103;5.4369;RCP4.5;H2;0.43;49;-15;
7249;45.1074;5.5385;RCP4.5;H2;0.3;53;-15;
7250;45.1044;5.64;RCP4.5;H2;1.33;53;-15;
7251;45.1014;5.7415;RCP4.5;H2;2.55;48;-12;
7252;45.0982;5.8431;RCP4.5;H2;0.52;55;-12;
7253;45.0949;5.9445;RCP4.5;H2;0;56;-15;
7254;45.0916;6.046;RCP4.5;H2;0;58;-13;
7255;45.0882;6.1475;RCP4.5;H2;0;56;-14;
7256;45.0846;6.249;RCP4.5;H2;0;51;-14;
7257;45.081;6.3504;RCP4.5;H2;0;48;-15;
7258;45.0773;6.4518;RCP4.5;H2;0;47;-17;
7259;45.0735;6.5533;RCP4.5;H2;0;46;-15;
7326;45.1701;-1.1745;RCP4.5;H2;1.5;28;-13;
7327;45.1732;-1.0728;RCP4.5;H2;1.48;29;-13;
7328;45.1763;-0.9712;RCP4.5;H2;1.5;31;-13;
7329;45.1793;-0.8695;RCP4.5;H2;2.83;31;-12;
7330;45.1822;-0.7679;RCP4.5;H2;1.5;32;-12;
7331;45.185;-0.6662;RCP4.5;H2;1.54;33;-12;
7332;45.1877;-0.5645;RCP4.5;H2;4.3;37;-14;
7333;45.1903;-0.4628;RCP4.5;H2;4;36;-13;
7334;45.1928;-0.3611;RCP4.5;H2;2.65;36;-14;
7335;45.1952;-0.2593;RCP4.5;H2;2.87;36;-13;
7336;45.1975;-0.1576;RCP4.5;H2;2.95;36;-13;
7337;45.1998;-0.0559;RCP4.5;H2;2.87;37;-13;
7338;45.2019;0.0459;RCP4.5;H2;4.87;39;-14;
7339;45.204;0.1476;RCP4.5;H2;4.58;38;-14;
7340;45.2059;0.2494;RCP4.5;H2;4.57;39;-14;
7341;45.2078;0.3512;RCP4.5;H2;4.29;39;-14;
7342;45.2096;0.4529;RCP4.5;H2;3.65;39;-14;
7343;45.2112;0.5547;RCP4.5;H2;3.75;39;-14;
7344;45.2128;0.6565;RCP4.5;H2;4.1;39;-15;
7345;45.2143;0.7583;RCP4.5;H2;3.92;39;-14;
7346;45.2157;0.8601;RCP4.5;H2;4.45;39;-15;
7347;45.217;0.9619;RCP4.5;H2;4.54;40;-15;
7348;45.2182;1.0637;RCP4.5;H2;4.3;40;-15;
7349;45.2194;1.1655;RCP4.5;H2;4.11;40;-15;
7350;45.2204;1.2673;RCP4.5;H2;3.67;40;-15;
7351;45.2213;1.3692;RCP4.5;H2;3.93;40;-15;
7352;45.2222;1.471;RCP4.5;H2;5.65;41;-17;
7353;45.2229;1.5728;RCP4.5;H2;3.29;41;-14;
7354;45.2236;1.6746;RCP4.5;H2;4.25;41;-15;
7355;45.2241;1.7765;RCP4.5;H2;3.96;41;-15;
7356;45.2246;1.8783;RCP4.5;H2;2.31;41;-16;
7357;45.225;1.9801;RCP4.5;H2;1.95;41;-15;
7358;45.2252;2.082;RCP4.5;H2;2.15;41;-14;
7359;45.2254;2.1838;RCP4.5;H2;2.44;43;-14;
7360;45.2255;2.2856;RCP4.5;H2;1.94;45;-15;
7361;45.2255;2.3875;RCP4.5;H2;1.1;44;-16;
7362;45.2254;2.4893;RCP4.5;H2;0.81;48;-14;
7363;45.2252;2.5911;RCP4.5;H2;0.09;50;-14;
7364;45.225;2.693;RCP4.5;H2;0.09;57;-14;
7365;45.2246;2.7948;RCP4.5;H2;0.03;54;-15;
7366;45.2241;2.8966;RCP4.5;H2;0.06;50;-15;
7367;45.2236;2.9985;RCP4.5;H2;0.09;49;-15;
7368;45.2229;3.1003;RCP4.5;H2;0.55;47;-14;
7369;45.2222;3.2021;RCP4.5;H2;1.9;47;-14;
7370;45.2213;3.304;RCP4.5;H2;1.4;46;-15;
7371;45.2204;3.4058;RCP4.5;H2;4.08;47;-15;
7372;45.2194;3.5076;RCP4.5;H2;4.45;47;-16;
7373;45.2183;3.6094;RCP4.5;H2;0.8;47;-16;
7374;45.217;3.7112;RCP4.5;H2;0.2;47;-15;
7375;45.2157;3.813;RCP4.5;H2;0.47;49;-15;
7376;45.2143;3.9148;RCP4.5;H2;1.55;48;-15;
7377;45.2129;4.0166;RCP4.5;H2;2.4;47;-15;
7378;45.2113;4.1184;RCP4.5;H2;2.95;49;-15;
7379;45.2096;4.2202;RCP4.5;H2;1.38;50;-16;
7380;45.2078;4.3219;RCP4.5;H2;0.97;50;-15;
7381;45.206;4.4237;RCP4.5;H2;0.21;50;-16;
7382;45.204;4.5255;RCP4.5;H2;0.82;50;-15;
7383;45.202;4.6272;RCP4.5;H2;3.07;51;-17;
7384;45.1998;4.729;RCP4.5;H2;5.2;49;-14;
7385;45.1976;4.8307;RCP4.5;H2;5.35;47;-13;
7386;45.1952;4.9324;RCP4.5;H2;5.2;46;-13;
7387;45.1928;5.0342;RCP4.5;H2;4.08;47;-13;
7388;45.1903;5.1359;RCP4.5;H2;2.75;47;-15;
7389;45.1877;5.2376;RCP4.5;H2;2.6;47;-15;
7390;45.185;5.3393;RCP4.5;H2;2.87;47;-14;
7391;45.1822;5.441;RCP4.5;H2;2.92;48;-15;
7392;45.1793;5.5426;RCP4.5;H2;0.25;50;-15;
7393;45.1763;5.6443;RCP4.5;H2;0.9;51;-12;
7394;45.1733;5.7459;RCP4.5;H2;2.82;48;-12;
7395;45.1701;5.8476;RCP4.5;H2;1.37;55;-11;
7396;45.1668;5.9492;RCP4.5;H2;0;53;-15;
7397;45.1635;6.0508;RCP4.5;H2;0;57;-13;
7398;45.16;6.1524;RCP4.5;H2;0;52;-17;
7399;45.1565;6.254;RCP4.5;H2;0;55;-16;
7400;45.1529;6.3556;RCP4.5;H2;0;51;-15;
7401;45.1491;6.4572;RCP4.5;H2;0;49;-15;
7402;45.1453;6.5587;RCP4.5;H2;0;46;-18;
7403;45.1414;6.6603;RCP4.5;H2;0;47;-17;
7405;45.1333;6.8633;RCP4.5;H2;0;51;-17;
7470;45.2451;-1.0773;RCP4.5;H2;1.5;29;-13;
7471;45.2482;-0.9755;RCP4.5;H2;1.54;31;-13;
7472;45.2512;-0.8737;RCP4.5;H2;2.63;32;-12;
7473;45.2541;-0.7719;RCP4.5;H2;1.53;32;-12;
7474;45.2569;-0.6701;RCP4.5;H2;1.54;33;-12;
7475;45.2596;-0.5682;RCP4.5;H2;4.29;36;-14;
7476;45.2622;-0.4664;RCP4.5;H2;4.2;37;-14;
7477;45.2647;-0.3646;RCP4.5;H2;2.69;36;-13;
7478;45.2671;-0.2627;RCP4.5;H2;2.71;37;-13;
7479;45.2695;-0.1608;RCP4.5;H2;2.68;37;-13;
7480;45.2717;-0.059;RCP4.5;H2;3.69;38;-14;
7481;45.2739;0.0429;RCP4.5;H2;4.15;39;-14;
7482;45.2759;0.1448;RCP4.5;H2;3.91;38;-14;
7483;45.2779;0.2467;RCP4.5;H2;4.52;39;-14;
7484;45.2797;0.3486;RCP4.5;H2;4.68;39;-14;
7485;45.2815;0.4505;RCP4.5;H2;4.83;40;-14;
7486;45.2832;0.5524;RCP4.5;H2;4.35;40;-14;
7487;45.2848;0.6543;RCP4.5;H2;1.7;40;-14;
7488;45.2863;0.7562;RCP4.5;H2;1.7;40;-14;
7489;45.2877;0.8582;RCP4.5;H2;4.63;41;-14;
7490;45.289;0.9601;RCP4.5;H2;4.63;40;-15;
7491;45.2902;1.0621;RCP4.5;H2;4.37;40;-15;
7492;45.2913;1.164;RCP4.5;H2;3.85;40;-14;
7493;45.2923;1.2659;RCP4.5;H2;3.71;40;-15;
7494;45.2933;1.3679;RCP4.5;H2;5.12;41;-16;
7495;45.2941;1.4699;RCP4.5;H2;3.48;41;-15;
7496;45.2949;1.5718;RCP4.5;H2;2.49;40;-14;
7497;45.2955;1.6738;RCP4.5;H2;3.84;41;-15;
7498;45.2961;1.7757;RCP4.5;H2;4.16;41;-16;
7499;45.2966;1.8777;RCP4.5;H2;1.98;41;-16;
7500;45.2969;1.9797;RCP4.5;H2;1.77;42;-13;
7501;45.2972;2.0816;RCP4.5;H2;1.56;42;-14;
7502;45.2974;2.1836;RCP4.5;H2;2.4;43;-14;
7503;45.2975;2.2856;RCP4.5;H2;2.08;43;-15;
7504;45.2975;2.3875;RCP4.5;H2;2.23;44;-15;
7505;45.2974;2.4895;RCP4.5;H2;0.65;48;-15;
7506;45.2972;2.5915;RCP4.5;H2;1.06;50;-14;
7507;45.2969;2.6934;RCP4.5;H2;0.55;50;-14;
7508;45.2966;2.7954;RCP4.5;H2;0.21;52;-14;
7509;45.2961;2.8974;RCP4.5;H2;0.03;50;-16;
7510;45.2955;2.9993;RCP4.5;H2;0.01;51;-16;
7511;45.2949;3.1013;RCP4.5;H2;1.03;47;-15;
7512;45.2941;3.2033;RCP4.5;H2;3.62;46;-15;
7513;45.2933;3.3052;RCP4.5;H2;4.14;45;-15;
7514;45.2924;3.4072;RCP4.5;H2;4.72;45;-15;
7515;45.2913;3.5091;RCP4.5;H2;3.08;47;-16;
7516;45.2902;3.6111;RCP4.5;H2;0.4;46;-15;
7517;45.289;3.713;RCP4.5;H2;0.15;47;-15;
7518;45.2877;3.8149;RCP4.5;H2;0.38;48;-16;
7519;45.2863;3.9169;RCP4.5;H2;0.69;48;-15;
7520;45.2848;4.0188;RCP4.5;H2;2.01;47;-16;
7521;45.2832;4.1207;RCP4.5;H2;4.49;48;-15;
7522;45.2815;4.2226;RCP4.5;H2;1.5;48;-15;
7523;45.2798;4.3245;RCP4.5;H2;0.8;49;-15;
7524;45.2779;4.4264;RCP4.5;H2;0.16;49;-16;
7525;45.2759;4.5283;RCP4.5;H2;0.61;51;-16;
7526;45.2739;4.6302;RCP4.5;H2;2.71;49;-17;
7527;45.2717;4.7321;RCP4.5;H2;4.83;48;-14;
7528;45.2695;4.834;RCP4.5;H2;5.73;46;-12;
7529;45.2672;4.9358;RCP4.5;H2;5.19;46;-13;
7530;45.2647;5.0377;RCP4.5;H2;3.9;47;-14;
7531;45.2622;5.1395;RCP4.5;H2;3.03;48;-16;
7532;45.2596;5.2413;RCP4.5;H2;1.97;48;-16;
7533;45.2569;5.3432;RCP4.5;H2;1.61;49;-16;
7534;45.2541;5.445;RCP4.5;H2;3.37;48;-14;
7535;45.2512;5.5468;RCP4.5;H2;1.64;49;-16;
7536;45.2482;5.6486;RCP4.5;H2;1.39;47;-12;
7537;45.2452;5.7504;RCP4.5;H2;0.85;51;-12;
7538;45.242;5.8521;RCP4.5;H2;2.26;48;-12;
7539;45.2387;5.9539;RCP4.5;H2;0.55;55;-12;
7540;45.2354;6.0556;RCP4.5;H2;0;54;-15;
7541;45.2319;6.1574;RCP4.5;H2;0;59;-16;
7542;45.2284;6.2591;RCP4.5;H2;0;60;-14;
7543;45.2247;6.3608;RCP4.5;H2;0;57;-14;
7544;45.221;6.4625;RCP4.5;H2;0.12;55;-13;
7545;45.2172;6.5642;RCP4.5;H2;0;53;-16;
7546;45.2133;6.6658;RCP4.5;H2;0;54;-15;
7547;45.2093;6.7675;RCP4.5;H2;0;58;-16;
7548;45.2052;6.8691;RCP4.5;H2;0;49;-16;
7613;45.317;-1.0817;RCP4.5;H2;1.54;30;-13;
7614;45.3201;-0.9798;RCP4.5;H2;3.25;32;-13;
7615;45.3231;-0.8778;RCP4.5;H2;2.72;32;-12;
7616;45.326;-0.7759;RCP4.5;H2;1.54;32;-12;
7617;45.3288;-0.674;RCP4.5;H2;1.53;34;-12;
7618;45.3315;-0.572;RCP4.5;H2;2.62;35;-13;
7619;45.3341;-0.47;RCP4.5;H2;2.69;35;-13;
7620;45.3366;-0.3681;RCP4.5;H2;2.67;36;-13;
7621;45.3391;-0.2661;RCP4.5;H2;3.95;38;-13;
7622;45.3414;-0.1641;RCP4.5;H2;3.8;38;-13;
7623;45.3436;-0.0621;RCP4.5;H2;3.41;38;-14;
7624;45.3458;0.0399;RCP4.5;H2;3.86;39;-14;
7625;45.3479;0.1419;RCP4.5;H2;4.25;38;-14;
7626;45.3498;0.244;RCP4.5;H2;4.27;39;-14;
7627;45.3517;0.346;RCP4.5;H2;4.35;39;-14;
7628;45.3535;0.448;RCP4.5;H2;4.38;40;-14;
7629;45.3551;0.5501;RCP4.5;H2;4.12;40;-14;
7630;45.3567;0.6521;RCP4.5;H2;1.7;40;-15;
7631;45.3582;0.7542;RCP4.5;H2;1.7;40;-14;
7632;45.3596;0.8563;RCP4.5;H2;1.67;40;-13;
7633;45.3609;0.9583;RCP4.5;H2;3.88;40;-13;
7634;45.3622;1.0604;RCP4.5;H2;3.43;40;-13;
7635;45.3633;1.1625;RCP4.5;H2;3.16;40;-14;
7636;45.3643;1.2646;RCP4.5;H2;2.79;40;-14;
7637;45.3652;1.3666;RCP4.5;H2;2.35;40;-14;
7638;45.3661;1.4687;RCP4.5;H2;2.71;40;-14;
7639;45.3668;1.5708;RCP4.5;H2;2.23;40;-14;
7640;45.3675;1.6729;RCP4.5;H2;1.61;40;-14;
7641;45.3681;1.775;RCP4.5;H2;3.07;41;-15;
7642;45.3685;1.8771;RCP4.5;H2;2.15;41;-14;
7643;45.3689;1.9792;RCP4.5;H2;1.61;43;-14;
7644;45.3692;2.0813;RCP4.5;H2;1.56;42;-14;
7645;45.3694;2.1834;RCP4.5;H2;1.73;43;-14;
7646;45.3695;2.2855;RCP4.5;H2;1.79;44;-15;
7647;45.3695;2.3876;RCP4.5;H2;2.2;44;-15;
7648;45.3694;2.4897;RCP4.5;H2;2.3;45;-15;
7649;45.3692;2.5918;RCP4.5;H2;1.1;46;-15;
7650;45.3689;2.6939;RCP4.5;H2;0.81;51;-15;
7651;45.3685;2.796;RCP4.5;H2;0.25;51;-14;
7652;45.3681;2.8981;RCP4.5;H2;0.03;50;-16;
7653;45.3675;3.0002;RCP4.5;H2;0.01;50;-16;
7654;45.3668;3.1023;RCP4.5;H2;0.17;46;-17;
7655;45.3661;3.2044;RCP4.5;H2;1.81;45;-15;
7656;45.3653;3.3065;RCP4.5;H2;4.73;44;-14;
7657;45.3643;3.4085;RCP4.5;H2;4.28;46;-16;
7658;45.3633;3.5106;RCP4.5;H2;1;46;-16;
7659;45.3622;3.6127;RCP4.5;H2;0.33;47;-16;
7660;45.361;3.7148;RCP4.5;H2;0.65;48;-16;
7661;45.3597;3.8168;RCP4.5;H2;0.32;48;-15;
7662;45.3582;3.9189;RCP4.5;H2;0.4;48;-16;
